zip_code,total_population,male_population,female_population,age_under_18,age_18_to_44,age_45_plus,race_white,race_native_american,race_asian,pop_25_over,pct_bachelors_plus_25_over,count_bachelors_plus_25_over,pop_18_24,pct_bachelor_and_over_18_24,count_bachelors_plus_18_24,shape_area,borough,PO_NAME,area_sqkm,area_sqmi,population_density,Education Index,Median_Household_Income,bus_stop_count,subway_count,total_stores
11415,21379.0,10905.0,10474.0,4412.2,8124.8,5365.0,10329.0,211.0,4357.0,15761.0,52.9,8338.0,1350.0,25.2,340.0,16802279.5098,Queens,Kew Gardens,16.802279509799998,6.487393723292799,1272.386879859403,78.1,8967.0,13.0,2.0,18.0
11416,26660.0,13555.0,13105.0,6040.6,9362.4,7585.0,4601.0,153.0,8715.0,18547.0,24.8,4600.0,2406.0,19.0,457.0,18854849.8011,Queens,Ozone Park,18.8548498011,7.279895217904313,1413.959818361674,43.8,7501.0,16.0,0.0,34.0
11417,30091.0,14437.0,15654.0,7060.6,10065.4,8260.0,7645.0,546.0,8849.0,20880.0,24.7,5157.0,2466.0,22.9,565.0,31099087.1084,Queens,Ozone Park,31.0990871084,12.007419730727456,967.5846720231311,47.599999999999994,9371.0,0.0,3.0,36.0
11418,36304.0,18239.0,18065.0,8415.0,12021.0,9926.0,8341.0,513.0,8714.0,25171.0,32.4,8155.0,3139.0,19.9,625.0,32025130.9227,Queens,Richmond Hill,32.0251309227,12.364967099516315,1133.6097294224348,52.3,11608.0,66.0,4.0,59.0
11419,46938.0,24125.0,22813.0,8437.8,16587.2,13604.0,2618.0,1181.0,16158.0,34825.0,20.7,7209.0,4222.0,18.2,768.0,31278858.1025,Queens,South Richmond Hill,31.2788581025,12.076829671091454,1500.6302290890992,38.9,13020.0,11.0,2.0,76.0
11420,50060.0,25941.0,24119.0,9966.6,17298.4,15435.0,3505.0,1069.0,17081.0,36016.0,21.8,7851.0,4601.0,16.0,736.0,61879568.3726,Queens,South Ozone Park,61.8795683726,23.891825107797604,808.9907754134618,37.8,13975.0,0.0,2.0,45.0
11421,41937.0,21161.0,20776.0,8920.2,15377.8,12014.0,9471.0,247.0,8567.0,29452.0,26.0,7658.0,3945.0,22.0,868.0,24314441.7637,Queens,Woodhaven,24.3144417637,9.387854593848097,1724.7774144915563,48.0,11986.0,36.0,3.0,49.0
11422,33085.0,15482.0,17603.0,6644.4,11383.6,9211.0,2352.0,0.0,655.0,24045.0,33.3,8007.0,2612.0,13.6,355.0,60091178.9547,Queens,Rosedale,60.0911789547,23.20132437676758,550.5799782184549,46.9,10341.0,59.0,0.0,21.0
11423,29105.0,14096.0,15009.0,5453.4,9419.6,8524.0,3140.0,175.0,8961.0,21382.0,34.3,7334.0,2446.0,12.6,308.0,45095032.1013,Queens,Hollis,45.0950321013,17.411282084376133,645.4147750603544,46.9,9824.0,59.0,0.0,25.0
11426,19638.0,10007.0,9631.0,3811.0,5820.0,5321.0,4838.0,0.0,9857.0,14639.0,43.8,6412.0,1347.0,29.8,401.0,49418364.0577,Queens,Bellerose,49.4183640577,19.080529199406087,397.38264053158497,73.6,6379.0,65.0,0.0,14.0
11427,25124.0,12192.0,12932.0,4624.4,7522.6,7282.0,4210.0,22.0,9404.0,19025.0,35.7,6792.0,1639.0,17.8,292.0,39568339.2748,Queens,Queens Village,39.5683392748,15.27741493067883,634.952097067182,53.5,8121.0,59.0,0.0,10.0
11428,18898.0,9517.0,9381.0,3151.0,5906.0,5640.0,1887.0,60.0,6164.0,13950.0,27.7,3864.0,1948.0,23.8,464.0,21985773.4995,Queens,Queens Village,21.9857734995,8.488751119703949,859.555839617368,51.5,6022.0,40.0,0.0,25.0
11429,27933.0,13053.0,14880.0,5232.2,9436.8,7963.0,1230.0,244.0,1869.0,20111.0,26.8,5390.0,2787.0,8.2,229.0,39559398.2844,Queens,Queens Village,39.5593982844,15.27396279640341,706.1027520991189,35.0,8227.0,71.0,0.0,23.0
11430,448.0,224.0,224.0,87.0,283.0,69.0,221.0,0.0,9.0,334.0,5.4,18.0,27.0,0.0,0.0,199913664.291,Queens,Jamaica,199.913664291,77.18706561008368,2.2409673775369274,5.4,0.0,29.0,0.0,0.0
11432,63730.0,31636.0,32094.0,14215.8,21947.2,16304.0,8839.0,542.0,26934.0,44034.0,35.7,15720.0,6070.0,23.9,1451.0,60177575.638,Queens,Jamaica,60.17757563799999,23.234682308983075,1059.032360880899,59.6,20404.0,102.0,3.0,80.0
11433,37777.0,17707.0,20070.0,10110.2,13401.8,9093.0,1003.0,561.0,6562.0,24649.0,19.1,4708.0,3601.0,10.0,360.0,47739432.5954,Queens,Jamaica,47.7394325954,18.43229040394913,791.3164850568429,29.1,10965.0,93.0,1.0,33.0
11434,67611.0,30380.0,37231.0,15481.6,22754.4,18674.0,2318.0,189.0,2393.0,47408.0,22.2,10525.0,5502.0,11.8,649.0,87379704.1564,Queens,Jamaica,87.3797041564,33.73747853419435,773.7609168255342,34.0,22737.0,89.0,0.0,70.0
11435,58424.0,29514.0,28910.0,13261.2,21738.8,15205.0,8266.0,428.0,13343.0,41075.0,32.4,13308.0,4684.0,11.8,553.0,42105899.157,Queens,Jamaica,42.105899157,16.25717187631601,1387.5490411012195,44.2,19928.0,59.0,2.0,88.0
11436,21364.0,10123.0,11241.0,4628.2,7894.8,5859.0,394.0,100.0,1406.0,14799.0,22.2,3285.0,2234.0,14.1,315.0,22699295.4596,Queens,Jamaica,22.6992954596,8.76424337554248,941.1745857056866,36.3,6289.0,1.0,0.0,13.0
11451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,487599.726799,Queens,Jamaica,0.487599726799,0.1882632297165475,0.0,,0.0,0.0,0.0,0.0
11691,68704.0,32729.0,35975.0,20383.4,20710.6,16577.0,19256.0,411.0,2844.0,43508.0,23.3,10137.0,5717.0,13.3,760.0,83927815.1145,Queens,Far Rockaway,83.9278151145,32.404697271338684,818.6082278714077,36.6,22382.0,0.0,4.0,49.0
11692,23247.0,11041.0,12206.0,6934.0,7430.0,5778.0,3769.0,65.0,1301.0,14785.0,26.5,3918.0,1795.0,8.5,153.0,23992395.3816,Queens,Arverne,23.9923953816,9.263511841626524,968.9320149262106,35.0,7981.0,0.0,2.0,8.0
11693,13066.0,5493.0,7573.0,2972.0,3568.0,3815.0,6668.0,19.0,603.0,9343.0,35.7,3335.0,838.0,18.4,154.0,63767758.63626,Queens,Far Rockaway,63.767758636260005,24.62085914497726,204.89978445894965,54.1,5405.0,0.0,2.0,13.0
11694,21430.0,10315.0,11115.0,5171.4,5872.6,5943.0,16544.0,26.0,389.0,15451.0,43.3,6690.0,1056.0,14.8,156.0,48101606.6125,Queens,Rockaway Park,48.1016066125,18.572126516299473,445.5152646487916,58.099999999999994,8046.0,0.0,3.0,20.0
11697,4123.0,1933.0,2190.0,759.6,1082.4,1316.0,4050.0,0.0,27.0,3078.0,51.9,1597.0,314.0,29.6,93.0,59789760.6207,Queens,Breezy Point,59.7897606207,23.084946155173512,68.95829582185287,81.5,1668.0,0.0,0.0,1.0
