zip_code,total_population,male_population,female_population,age_under_18,age_18_to_44,age_45_plus,race_white,race_native_american,race_asian
12149,2176.0,1028.0,1148.0,522.2,535.8,680.0,2055.0,4.0,0.0
12150,665.0,299.0,366.0,127.2,202.8,200.0,610.0,0.0,0.0
12151,986.0,468.0,518.0,217.4,296.6,281.0,906.0,0.0,47.0
12153,751.0,396.0,355.0,151.0,84.0,373.0,751.0,0.0,0.0
12154,2875.0,1441.0,1434.0,431.20000000000005,1073.8,677.0,2805.0,5.0,0.0
12155,1812.0,876.0,936.0,316.4,483.6,534.0,1647.0,2.0,0.0
12156,939.0,485.0,454.0,306.2,366.8,136.0,923.0,0.0,0.0
12157,4444.0,2334.0,2110.0,951.6,1222.4,1168.0,3984.0,12.0,91.0
12158,6221.0,3261.0,2960.0,1184.0,1563.0,2162.0,5346.0,0.0,0.0
12159,8794.0,4080.0,4714.0,1516.0,1926.0,2852.0,7351.0,0.0,670.0
12160,735.0,376.0,359.0,134.4,212.6,242.0,711.0,0.0,5.0
12161,41.0,9.0,32.0,9.0,20.0,12.0,41.0,0.0,0.0
12164,520.0,252.0,268.0,32.4,105.6,152.0,503.0,0.0,8.0
12165,202.0,128.0,74.0,15.4,37.6,28.0,202.0,0.0,0.0
12166,1459.0,780.0,679.0,361.4,477.6,446.0,1347.0,0.0,1.0
12167,2257.0,1091.0,1166.0,331.4,578.6,725.0,2127.0,0.0,15.0
12168,1691.0,830.0,861.0,294.4,443.6,622.0,1535.0,0.0,0.0
12169,407.0,206.0,201.0,120.0,70.0,116.0,398.0,0.0,0.0
12170,5225.0,2519.0,2706.0,1085.2,1877.8,1550.0,4732.0,4.0,9.0
12172,184.0,105.0,79.0,59.8,108.2,16.0,184.0,0.0,0.0
12173,2040.0,1052.0,988.0,635.8,486.2,569.0,1791.0,0.0,0.0
12174,571.0,292.0,279.0,74.2,122.8,88.0,542.0,0.0,0.0
12175,725.0,377.0,348.0,184.8,152.2,130.0,610.0,0.0,0.0
12176,431.0,111.0,320.0,139.2,75.8,102.0,216.0,0.0,14.0
12177,361.0,122.0,239.0,89.6,73.4,153.0,302.0,0.0,0.0
12180,54071.0,27539.0,26532.0,11298.6,22878.4,11945.0,38525.0,122.0,2651.0
12182,14273.0,6540.0,7733.0,3529.0,4306.0,3661.0,10016.0,0.0,110.0
12183,2966.0,1424.0,1542.0,460.8,1156.2,883.0,2155.0,0.0,35.0
12184,7547.0,3649.0,3898.0,1532.4,2091.6,2069.0,6744.0,8.0,55.0
12185,1699.0,969.0,730.0,286.0,571.0,566.0,1666.0,1.0,6.0
12186,6608.0,3376.0,3232.0,1263.0,2159.0,1942.0,6115.0,1.0,57.0
12187,739.0,349.0,390.0,64.4,266.6,205.0,722.0,0.0,0.0
12188,11414.0,5699.0,5715.0,2094.2,3767.8,3055.0,10182.0,189.0,138.0
12189,18205.0,8414.0,9791.0,3786.8,6415.2,4645.0,13315.0,0.0,1445.0
12190,683.0,331.0,352.0,133.2,139.8,245.0,659.0,0.0,0.0
12192,1033.0,644.0,389.0,41.8,251.2,435.0,957.0,0.0,0.0
12193,1829.0,995.0,834.0,295.4,509.6,397.0,1749.0,0.0,13.0
12194,213.0,96.0,117.0,66.6,59.4,43.0,213.0,0.0,0.0
12195,155.0,67.0,88.0,0.0,106.0,38.0,155.0,0.0,0.0
12196,3848.0,1765.0,2083.0,1133.2,875.8,1101.0,3745.0,0.0,5.0
12197,2275.0,1148.0,1127.0,522.4,601.6,710.0,1897.0,6.0,0.0
12198,7337.0,3480.0,3857.0,1632.2,2044.8,2334.0,6621.0,0.0,92.0
12202,9500.0,4819.0,4681.0,2015.8,4349.2,2076.0,2836.0,43.0,641.0
12203,30080.0,14395.0,15685.0,4697.2,13841.8,6327.0,21227.0,9.0,2485.0
12204,8423.0,4025.0,4398.0,1884.8,3505.2,1801.0,4222.0,22.0,687.0
12205,25912.0,12644.0,13268.0,5299.8,7667.2,7450.0,19793.0,2.0,2209.0
12206,14592.0,7514.0,7078.0,3056.6,6564.4,3392.0,4225.0,43.0,1516.0
12207,2097.0,1219.0,878.0,244.8,1192.2,397.0,953.0,0.0,64.0
12208,23936.0,10938.0,12998.0,3811.8,11499.2,4531.0,16373.0,52.0,2340.0
12209,10754.0,5247.0,5507.0,2586.2,4424.8,2540.0,5654.0,0.0,825.0
12210,9725.0,5080.0,4645.0,1260.4,4760.6,2242.0,4432.0,0.0,274.0
12211,13800.0,6594.0,7206.0,3718.4,4409.6,2772.0,10594.0,0.0,1368.0
12222,6494.0,2675.0,3819.0,2763.2000000000003,3706.8,12.0,3750.0,25.0,436.0
12226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12302,27470.0,13193.0,14277.0,6159.2,8351.8,6824.0,25076.0,58.0,465.0
12303,29989.0,14536.0,15453.0,7422.6,9728.4,7333.0,20182.0,6.0,1343.0
12304,22027.0,10563.0,11464.0,4696.8,6908.2,6117.0,11788.0,104.0,2156.0
12305,7764.0,4117.0,3647.0,794.4000000000001,4273.6,1824.0,4720.0,19.0,183.0
12306,27569.0,13725.0,13844.0,6034.0,9722.0,7269.0,22003.0,9.0,795.0
12307,7977.0,4006.0,3971.0,2505.8,2630.2,2072.0,1676.0,208.0,961.0
12308,13985.0,7078.0,6907.0,2959.0,5619.0,3220.0,8398.0,112.0,379.0
12309,32996.0,16594.0,16402.0,8687.2,9478.8,8422.0,25439.0,106.0,2997.0
12401,35058.0,17241.0,17817.0,7147.0,12314.0,8932.0,24882.0,515.0,686.0
12404,4046.0,1784.0,2262.0,1013.4000000000001,766.6,1539.0,3326.0,0.0,26.0
12405,449.0,230.0,219.0,36.8,159.2,100.0,429.0,0.0,0.0
12406,609.0,374.0,235.0,61.400000000000006,107.6,248.0,385.0,223.0,0.0
12407,197.0,109.0,88.0,34.4,63.6,52.0,186.0,0.0,0.0
12409,877.0,431.0,446.0,83.0,148.0,335.0,741.0,0.0,37.0
12410,379.0,226.0,153.0,15.200000000000001,74.8,240.0,379.0,0.0,0.0
12411,288.0,133.0,155.0,21.0,33.0,151.0,276.0,0.0,12.0
12412,603.0,367.0,236.0,93.6,56.4,120.0,558.0,0.0,33.0
12413,3406.0,1544.0,1862.0,749.0,1207.0,742.0,3095.0,0.0,0.0
12414,10034.0,5121.0,4913.0,1668.2,3428.8,2705.0,8045.0,0.0,95.0
12416,129.0,100.0,29.0,0.0,72.0,9.0,79.0,6.0,9.0
12417,984.0,441.0,543.0,107.60000000000001,253.4,390.0,782.0,0.0,0.0
12418,321.0,181.0,140.0,46.0,76.0,127.0,274.0,0.0,0.0
12419,1115.0,549.0,566.0,309.6,235.4,435.0,940.0,0.0,0.0
12420,435.0,219.0,216.0,103.0,165.0,63.0,435.0,0.0,0.0
12421,238.0,140.0,98.0,15.0,20.0,71.0,238.0,0.0,0.0
12422,469.0,181.0,288.0,38.2,61.8,219.0,449.0,0.0,20.0
12423,1033.0,586.0,447.0,237.2,328.8,264.0,701.0,0.0,0.0
12424,242.0,175.0,67.0,10.8,25.2,100.0,223.0,0.0,0.0
12427,926.0,349.0,577.0,253.2,384.8,188.0,908.0,0.0,4.0
12428,6972.0,3389.0,3583.0,1399.4,2164.6,1800.0,5274.0,35.0,46.0
12429,168.0,149.0,19.0,0.0,112.0,56.0,44.0,0.0,0.0
12430,1232.0,442.0,790.0,286.0,214.0,508.0,1061.0,15.0,19.0
12431,1705.0,891.0,814.0,292.2,505.8,587.0,1546.0,56.0,27.0
12432,654.0,281.0,373.0,154.0,162.0,108.0,418.0,0.0,0.0
12433,525.0,245.0,280.0,166.2,131.8,133.0,482.0,0.0,13.0
12434,892.0,433.0,459.0,174.6,282.4,218.0,825.0,0.0,0.0
12435,181.0,105.0,76.0,33.0,45.0,36.0,167.0,0.0,0.0
12436,516.0,253.0,263.0,83.0,84.0,101.0,516.0,0.0,0.0
12438,71.0,26.0,45.0,11.0,17.0,23.0,71.0,0.0,0.0
12439,380.0,213.0,167.0,22.2,163.8,153.0,337.0,0.0,0.0
12440,1577.0,781.0,796.0,244.2,424.8,538.0,1362.0,0.0,13.0
12441,58.0,39.0,19.0,0.0,11.0,29.0,58.0,0.0,0.0
12442,425.0,200.0,225.0,58.4,65.6,101.0,396.0,0.0,0.0
12443,3601.0,1631.0,1970.0,602.4,904.6,1368.0,3027.0,0.0,95.0
12444,519.0,333.0,186.0,17.8,241.2,123.0,307.0,0.0,0.0
12446,5232.0,2525.0,2707.0,1085.2,1714.8,1481.0,4382.0,28.0,69.0
12448,163.0,111.0,52.0,17.0,61.0,57.0,163.0,0.0,0.0
12449,2916.0,1448.0,1468.0,409.4,747.6,1067.0,2250.0,0.0,38.0
12450,200.0,100.0,100.0,42.6,62.4,50.0,187.0,0.0,0.0
12451,849.0,416.0,433.0,108.2,204.8,228.0,796.0,0.0,53.0
12452,33.0,19.0,14.0,0.0,0.0,0.0,33.0,0.0,0.0
12453,212.0,91.0,121.0,0.0,0.0,0.0,212.0,0.0,0.0
12454,368.0,203.0,165.0,130.2,48.8,104.0,335.0,0.0,10.0
12455,1859.0,971.0,888.0,318.6,304.4,621.0,1541.0,0.0,14.0
12456,666.0,403.0,263.0,132.8,299.2,152.0,643.0,0.0,0.0
12457,1171.0,576.0,595.0,316.4,351.6,235.0,1076.0,0.0,0.0
12458,3195.0,2271.0,924.0,211.0,1078.0,1277.0,1841.0,9.0,0.0
12459,73.0,35.0,38.0,6.4,7.6,29.0,73.0,0.0,0.0
12460,161.0,87.0,74.0,0.0,0.0,88.0,161.0,0.0,0.0
12461,1426.0,755.0,671.0,240.20000000000002,376.8,324.0,1197.0,0.0,0.0
12463,1531.0,600.0,931.0,191.6,484.4,464.0,1465.0,0.0,0.0
12464,1071.0,598.0,473.0,83.4,174.6,520.0,826.0,0.0,44.0
12465,329.0,220.0,109.0,22.0,98.0,83.0,221.0,0.0,106.0
12466,1947.0,1096.0,851.0,382.4,520.6,468.0,1459.0,0.0,0.0
12468,1413.0,748.0,665.0,168.6,344.4,394.0,1303.0,2.0,26.0
12469,842.0,471.0,371.0,65.0,137.0,391.0,791.0,0.0,13.0
12470,651.0,271.0,380.0,112.6,184.4,268.0,651.0,0.0,0.0
12471,274.0,23.0,251.0,0.0,0.0,229.0,274.0,0.0,0.0
12472,1118.0,580.0,538.0,100.4,333.6,385.0,913.0,0.0,25.0
12473,693.0,347.0,346.0,91.6,194.4,189.0,665.0,0.0,0.0
12474,891.0,389.0,502.0,57.0,118.0,357.0,788.0,0.0,0.0
12475,569.0,426.0,143.0,113.2,270.8,75.0,393.0,0.0,7.0
12477,18789.0,9192.0,9597.0,3838.4,5305.6,5859.0,15710.0,116.0,107.0
12480,499.0,285.0,214.0,77.0,103.0,133.0,382.0,0.0,22.0
12481,1359.0,692.0,667.0,92.6,383.4,413.0,1263.0,0.0,35.0
12482,601.0,302.0,299.0,77.4,210.6,63.0,582.0,0.0,0.0
12483,59.0,21.0,38.0,14.0,0.0,7.0,55.0,0.0,0.0
12484,3271.0,1449.0,1822.0,668.8,968.2,749.0,2709.0,0.0,85.0
12485,1136.0,507.0,629.0,368.4,381.6,212.0,900.0,0.0,0.0
12486,1737.0,826.0,911.0,299.8,346.2,421.0,1060.0,0.0,10.0
12487,3829.0,1993.0,1836.0,616.8,1145.2,1280.0,2866.0,0.0,7.0
12489,114.0,22.0,92.0,0.0,23.0,0.0,114.0,0.0,0.0
12490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12491,2017.0,983.0,1034.0,514.2,608.8,467.0,1616.0,5.0,0.0
12492,213.0,124.0,89.0,24.0,50.0,68.0,203.0,0.0,0.0
12493,343.0,278.0,65.0,21.8,49.2,118.0,259.0,0.0,5.0
12494,876.0,500.0,376.0,282.20000000000005,213.8,280.0,754.0,0.0,15.0
12495,229.0,146.0,83.0,0.0,0.0,58.0,229.0,0.0,0.0
12496,1241.0,585.0,656.0,171.2,265.8,395.0,1086.0,0.0,26.0
12498,4530.0,2205.0,2325.0,573.6,633.4,1371.0,3882.0,0.0,139.0
12501,2374.0,1204.0,1170.0,486.4,827.6,596.0,1584.0,0.0,93.0
12502,1019.0,562.0,457.0,206.6,269.4,286.0,885.0,0.0,8.0
12503,750.0,355.0,395.0,152.0,180.0,250.0,537.0,0.0,2.0
12504,1057.0,417.0,640.0,515.2,541.8,0.0,665.0,13.0,106.0
12507,279.0,134.0,145.0,102.2,94.8,46.0,232.0,0.0,8.0
12508,19519.0,9997.0,9522.0,3597.2,7057.8,6014.0,13271.0,101.0,319.0
12512,232.0,113.0,119.0,11.0,98.0,114.0,223.0,0.0,0.0
12513,198.0,119.0,79.0,0.0,7.0,44.0,198.0,0.0,0.0
12514,3120.0,1575.0,1545.0,493.2,481.8,1241.0,2959.0,0.0,43.0
12515,1483.0,762.0,721.0,215.2,422.8,522.0,1063.0,0.0,0.0
12516,1748.0,902.0,846.0,128.8,409.2,664.0,1592.0,0.0,18.0
12517,270.0,117.0,153.0,41.0,34.0,116.0,214.0,0.0,0.0
12518,5728.0,2742.0,2986.0,1265.8,1766.2,1462.0,4586.0,0.0,299.0
12520,3088.0,1482.0,1606.0,648.0,920.0,956.0,2661.0,0.0,39.0
12521,1874.0,872.0,1002.0,340.0,454.0,660.0,1529.0,0.0,9.0
12522,5074.0,2380.0,2694.0,1014.8,1884.2,1386.0,4228.0,12.0,120.0
12523,2132.0,1102.0,1030.0,347.4,641.6,408.0,1963.0,0.0,14.0
12524,15079.0,7492.0,7587.0,2747.0,4668.0,4277.0,11847.0,63.0,509.0
12525,1710.0,806.0,904.0,393.20000000000005,472.8,588.0,1218.0,0.0,0.0
12526,3427.0,1721.0,1706.0,440.8,1027.2,975.0,2974.0,0.0,24.0
12527,42.0,23.0,19.0,0.0,0.0,42.0,19.0,0.0,0.0
12528,13818.0,6747.0,7071.0,2665.4,4580.6,3634.0,10448.0,0.0,1010.0
12529,2345.0,1232.0,1113.0,319.2,531.8,647.0,2167.0,0.0,0.0
12530,218.0,49.0,169.0,0.0,49.0,127.0,218.0,0.0,0.0
12531,2316.0,1276.0,1040.0,518.6,508.4,832.0,1771.0,48.0,44.0
12533,26770.0,13622.0,13148.0,6893.4,8043.6,7595.0,18786.0,98.0,1591.0
12534,17468.0,9012.0,8456.0,2773.6,5621.4,5270.0,13214.0,88.0,1132.0
12538,14104.0,6996.0,7108.0,3062.2,4386.8,3633.0,11227.0,19.0,410.0
12540,9314.0,4501.0,4813.0,2466.8,2805.2,2896.0,7157.0,5.0,252.0
12542,5859.0,3039.0,2820.0,1440.6,1633.4,1615.0,4651.0,28.0,35.0
12543,3147.0,1451.0,1696.0,565.8,977.2,944.0,1886.0,30.0,59.0
12544,54.0,32.0,22.0,0.0,0.0,54.0,54.0,0.0,0.0
12545,4389.0,2063.0,2326.0,589.4,1004.6,1410.0,3836.0,8.0,103.0
12546,2710.0,1310.0,1400.0,440.8,699.2,918.0,1944.0,114.0,68.0
12547,2808.0,1476.0,1332.0,541.0,681.0,1043.0,1944.0,0.0,32.0
12548,1039.0,501.0,538.0,219.60000000000002,287.4,264.0,900.0,0.0,0.0
12549,10896.0,5205.0,5691.0,2975.4,3396.6,2981.0,7884.0,41.0,19.0
12550,54996.0,26620.0,28376.0,13374.6,19334.4,14113.0,23547.0,505.0,1143.0
12553,27300.0,13225.0,14075.0,6069.2,9005.8,7626.0,16649.0,125.0,1296.0
12561,18531.0,8597.0,9934.0,3781.2,7534.8,4064.0,13979.0,70.0,767.0
12563,7456.0,3828.0,3628.0,1287.8,2811.2,2405.0,5612.0,0.0,137.0
12564,7910.0,3968.0,3942.0,1797.8,2085.2,2472.0,6076.0,0.0,103.0
12565,1575.0,930.0,645.0,349.4,516.6,481.0,1247.0,0.0,6.0
12566,11718.0,5345.0,6373.0,2306.0,3896.0,3553.0,9325.0,0.0,176.0
12567,2498.0,1323.0,1175.0,421.6,504.4,865.0,2156.0,1.0,38.0
12569,9766.0,4785.0,4981.0,1925.4,3256.6,2597.0,8168.0,22.0,138.0
12570,6324.0,3224.0,3100.0,1505.4,1997.6,1895.0,5021.0,0.0,205.0
12571,10168.0,5042.0,5126.0,2124.4,2875.6,3221.0,8886.0,6.0,174.0
12572,9168.0,4357.0,4811.0,1390.8,1914.2,3017.0,7974.0,0.0,197.0
12574,422.0,216.0,206.0,0.0,181.0,33.0,330.0,0.0,0.0
12575,1743.0,999.0,744.0,367.0,603.0,551.0,1409.0,0.0,38.0
12577,1613.0,710.0,903.0,154.8,673.2,543.0,1204.0,0.0,0.0
12578,2306.0,1257.0,1049.0,406.6,684.4,673.0,2012.0,0.0,11.0
12580,4169.0,2234.0,1935.0,781.8,1314.2,988.0,3579.0,0.0,72.0
12581,1928.0,923.0,1005.0,306.6,547.4,528.0,1567.0,0.0,49.0
12582,6157.0,3704.0,2453.0,1028.2,2038.8,2440.0,4023.0,14.0,71.0
12583,1927.0,824.0,1103.0,349.6,611.4,554.0,1751.0,0.0,31.0
12585,1252.0,613.0,639.0,206.4,382.6,473.0,1039.0,8.0,64.0
12586,12874.0,6353.0,6521.0,3565.0,4286.0,3372.0,8790.0,256.0,302.0
12589,19639.0,10598.0,9041.0,3570.0,8643.0,5240.0,13249.0,82.0,182.0
12590,35823.0,18141.0,17682.0,6302.0,11125.0,10931.0,25466.0,237.0,1493.0
12592,1280.0,766.0,514.0,342.20000000000005,401.8,365.0,988.0,0.0,0.0
12594,3645.0,1609.0,2036.0,601.2,984.8,1359.0,2661.0,0.0,16.0
12601,44696.0,22119.0,22577.0,9769.2,18107.8,9606.0,21169.0,349.0,1266.0
12603,41513.0,20081.0,21432.0,8242.0,13589.0,12142.0,28504.0,387.0,2410.0
12604,2118.0,822.0,1296.0,781.6,1336.4,0.0,1435.0,5.0,240.0
12701,12191.0,6175.0,6016.0,2636.6,4301.4,2957.0,6347.0,105.0,629.0
12719,892.0,489.0,403.0,77.4,274.6,295.0,778.0,6.0,8.0
12720,434.0,266.0,168.0,121.60000000000001,213.4,94.0,434.0,0.0,0.0
12721,7590.0,4069.0,3521.0,2283.2,2572.8,1955.0,6073.0,1.0,100.0
12722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12723,1854.0,786.0,1068.0,313.0,571.0,639.0,1408.0,12.0,8.0
12724,77.0,40.0,37.0,0.0,0.0,59.0,67.0,0.0,0.0
12725,318.0,179.0,139.0,103.80000000000001,83.2,95.0,230.0,0.0,19.0
12726,1169.0,667.0,502.0,184.0,300.0,258.0,1109.0,0.0,3.0
12729,1307.0,668.0,639.0,293.2,310.8,360.0,880.0,0.0,154.0
12732,810.0,391.0,419.0,55.4,103.6,352.0,686.0,0.0,3.0
12733,1891.0,1447.0,444.0,401.6,757.4,601.0,925.0,0.0,19.0
12734,563.0,152.0,411.0,147.2,195.8,91.0,418.0,13.0,9.0
12736,149.0,68.0,81.0,9.0,10.0,68.0,133.0,0.0,0.0
12737,1817.0,1062.0,755.0,461.4,575.6,589.0,1525.0,0.0,12.0
12738,444.0,226.0,218.0,135.6,102.4,97.0,303.0,0.0,0.0
12740,1683.0,898.0,785.0,278.4,463.6,542.0,1371.0,0.0,6.0
12741,309.0,135.0,174.0,71.0,83.0,91.0,218.0,0.0,0.0
12742,132.0,92.0,40.0,31.200000000000003,41.8,49.0,85.0,0.0,0.0
12743,319.0,178.0,141.0,25.0,42.0,140.0,287.0,0.0,0.0
12745,6.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0
12746,598.0,356.0,242.0,56.2,158.8,220.0,527.0,0.0,48.0
12747,2036.0,842.0,1194.0,307.0,655.0,502.0,1557.0,13.0,34.0
12748,1616.0,868.0,748.0,223.60000000000002,456.4,462.0,1405.0,0.0,2.0
12749,507.0,241.0,266.0,133.2,218.8,112.0,507.0,0.0,0.0
12750,33.0,18.0,15.0,5.0,4.0,0.0,31.0,0.0,2.0
12751,1340.0,645.0,695.0,563.2,323.8,186.0,1019.0,0.0,0.0
12752,301.0,148.0,153.0,19.6,83.4,108.0,252.0,0.0,0.0
12754,8525.0,4339.0,4186.0,2755.2,2897.8,1850.0,5514.0,118.0,139.0
12758,4061.0,2132.0,1929.0,779.6,1082.4,1228.0,3588.0,0.0,120.0
12759,1835.0,717.0,1118.0,971.6,526.4,182.0,833.0,43.0,22.0
12760,337.0,196.0,141.0,35.6,79.4,122.0,322.0,0.0,12.0
12762,453.0,308.0,145.0,47.2,146.8,238.0,347.0,0.0,4.0
12763,615.0,385.0,230.0,50.800000000000004,110.2,256.0,490.0,0.0,2.0
12764,1827.0,931.0,896.0,277.8,511.2,681.0,1444.0,0.0,8.0
12765,653.0,394.0,259.0,70.0,135.0,345.0,653.0,0.0,0.0
12766,524.0,245.0,279.0,91.0,207.0,68.0,495.0,0.0,18.0
12767,180.0,102.0,78.0,35.0,84.0,48.0,180.0,0.0,0.0
12768,805.0,466.0,339.0,96.6,235.4,277.0,516.0,0.0,0.0
12769,382.0,200.0,182.0,38.0,89.0,137.0,241.0,0.0,25.0
12770,241.0,109.0,132.0,58.0,34.0,123.0,238.0,0.0,0.0
12771,14345.0,6983.0,7362.0,3140.6,4923.4,3623.0,10185.0,388.0,494.0
12775,2661.0,1437.0,1224.0,489.6,668.4,723.0,1860.0,3.0,115.0
12776,2046.0,1066.0,980.0,390.4,360.6,709.0,1851.0,0.0,7.0
12777,791.0,398.0,393.0,87.4,264.6,217.0,707.0,0.0,26.0
12778,456.0,212.0,244.0,116.0,17.0,144.0,445.0,0.0,0.0
12779,2207.0,1106.0,1101.0,643.2,655.8,510.0,795.0,98.0,0.0
12780,2245.0,1317.0,928.0,328.2,590.8,694.0,1844.0,0.0,23.0
12781,138.0,72.0,66.0,4.0,6.0,29.0,138.0,0.0,0.0
12783,1357.0,576.0,781.0,159.0,339.0,337.0,1125.0,3.0,0.0
12784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12785,968.0,384.0,584.0,339.4,293.6,224.0,486.0,6.0,25.0
12786,553.0,246.0,307.0,68.0,50.0,150.0,432.0,0.0,0.0
12787,131.0,54.0,77.0,9.0,15.0,60.0,117.0,0.0,0.0
12788,3122.0,2071.0,1051.0,559.8,1192.2,938.0,1821.0,13.0,23.0
12789,2654.0,1114.0,1540.0,638.2,1038.8,673.0,1585.0,0.0,130.0
12790,4341.0,2421.0,1920.0,812.0,1414.0,1190.0,3451.0,8.0,173.0
12791,589.0,294.0,295.0,232.8,115.2,180.0,533.0,0.0,0.0
12792,171.0,123.0,48.0,12.0,70.0,63.0,171.0,0.0,0.0
12801,14689.0,7459.0,7230.0,2894.8,5648.2,3957.0,13341.0,5.0,72.0
12803,8915.0,4493.0,4422.0,2000.6,3043.4,2287.0,8251.0,55.0,31.0
12804,28175.0,13687.0,14488.0,5499.2,7783.8,7968.0,26299.0,8.0,153.0
12808,283.0,125.0,158.0,18.0,38.0,105.0,258.0,0.0,4.0
12809,3639.0,1767.0,1872.0,704.0,943.0,1221.0,3465.0,0.0,12.0
12810,488.0,236.0,252.0,90.4,109.6,146.0,453.0,1.0,0.0
12811,177.0,107.0,70.0,46.2,53.8,17.0,176.0,0.0,0.0
12812,265.0,158.0,107.0,0.0,4.0,59.0,253.0,0.0,0.0
12814,1145.0,673.0,472.0,75.0,308.0,354.0,1129.0,0.0,0.0
12815,999.0,539.0,460.0,126.4,330.6,209.0,991.0,0.0,0.0
12816,4692.0,2211.0,2481.0,895.8,1168.2,1428.0,4348.0,2.0,61.0
12817,2023.0,1015.0,1008.0,254.6,417.4,579.0,1911.0,0.0,64.0
12819,292.0,148.0,144.0,58.0,55.0,116.0,287.0,0.0,0.0
12820,14.0,7.0,7.0,0.0,0.0,0.0,14.0,0.0,0.0
12821,2228.0,2048.0,180.0,89.6,1235.4,757.0,959.0,0.0,15.0
12822,6149.0,3259.0,2890.0,1458.6,1807.4,1493.0,5881.0,7.0,5.0
12823,682.0,284.0,398.0,186.6,52.4,423.0,666.0,0.0,12.0
12824,1022.0,512.0,510.0,155.8,196.2,284.0,984.0,0.0,0.0
12827,3935.0,2103.0,1832.0,981.6,1269.4,917.0,3492.0,6.0,0.0
12828,9775.0,4862.0,4913.0,2030.4,2888.6,2933.0,9237.0,76.0,11.0
12831,17834.0,8612.0,9222.0,4225.0,5734.0,5167.0,16807.0,7.0,229.0
12832,6395.0,3195.0,3200.0,1122.4,1676.6,2134.0,5736.0,4.0,125.0
12833,5368.0,2680.0,2688.0,1063.6,1905.4,1528.0,4999.0,7.0,74.0
12834,6137.0,3022.0,3115.0,1059.6,1905.4,1601.0,5824.0,1.0,68.0
12835,2700.0,1377.0,1323.0,323.8,489.2,1066.0,2547.0,3.0,0.0
12836,473.0,249.0,224.0,34.2,111.8,140.0,462.0,0.0,0.0
12837,943.0,481.0,462.0,205.8,313.2,298.0,886.0,0.0,0.0
12838,699.0,395.0,304.0,145.0,209.0,188.0,661.0,0.0,0.0
12839,13618.0,7080.0,6538.0,2707.0,4704.0,3626.0,12300.0,7.0,35.0
12841,87.0,26.0,61.0,0.0,0.0,35.0,87.0,0.0,0.0
12842,952.0,494.0,458.0,127.8,164.2,370.0,856.0,0.0,1.0
12843,729.0,400.0,329.0,198.0,235.0,163.0,714.0,0.0,0.0
12844,207.0,109.0,98.0,17.200000000000003,14.8,60.0,195.0,0.0,0.0
12845,4389.0,2114.0,2275.0,665.2,1204.8,1178.0,4175.0,0.0,24.0
12846,3007.0,1635.0,1372.0,525.8,826.2,1026.0,2962.0,3.0,0.0
12847,667.0,330.0,337.0,81.2,184.8,161.0,620.0,0.0,11.0
12849,398.0,163.0,235.0,123.80000000000001,69.2,132.0,396.0,0.0,0.0
12850,2537.0,1386.0,1151.0,533.4,602.6,867.0,2461.0,0.0,0.0
12851,304.0,162.0,142.0,48.2,71.8,81.0,280.0,7.0,0.0
12852,381.0,202.0,179.0,54.400000000000006,84.6,106.0,337.0,1.0,10.0
12853,1384.0,540.0,844.0,278.4,304.6,396.0,1304.0,0.0,38.0
12854,98.0,13.0,85.0,45.0,31.0,22.0,98.0,0.0,0.0
12855,198.0,99.0,99.0,21.8,38.2,87.0,194.0,0.0,0.0
12856,300.0,94.0,206.0,35.4,152.6,56.0,300.0,0.0,0.0
12857,613.0,290.0,323.0,41.6,91.4,248.0,589.0,1.0,3.0
12858,167.0,83.0,84.0,10.4,51.6,39.0,163.0,0.0,0.0
12859,1629.0,818.0,811.0,305.0,483.0,532.0,1535.0,0.0,0.0
12860,377.0,221.0,156.0,81.0,114.0,117.0,311.0,10.0,0.0
12861,516.0,273.0,243.0,121.0,122.0,143.0,501.0,0.0,3.0
12862,149.0,44.0,105.0,29.8,53.2,26.0,123.0,0.0,0.0
12863,870.0,463.0,407.0,236.2,284.8,267.0,870.0,0.0,0.0
12864,9.0,5.0,4.0,0.0,0.0,9.0,9.0,0.0,0.0
12865,3353.0,1680.0,1673.0,538.4,1079.6,1017.0,3033.0,19.0,0.0
12866,39657.0,19164.0,20493.0,7220.6,12747.4,10779.0,35058.0,54.0,990.0
12870,1770.0,877.0,893.0,335.8,464.2,470.0,1725.0,0.0,0.0
12871,3997.0,2186.0,1811.0,784.0,1312.0,1303.0,3698.0,0.0,6.0
12872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12873,820.0,352.0,468.0,150.8,238.2,255.0,761.0,0.0,0.0
12874,154.0,70.0,84.0,9.4,33.6,58.0,150.0,0.0,0.0
12878,768.0,341.0,427.0,225.8,162.2,209.0,691.0,1.0,6.0
12883,4781.0,2558.0,2223.0,838.4000000000001,1212.6,1429.0,4631.0,2.0,0.0
12884,567.0,280.0,287.0,155.6,189.4,140.0,522.0,0.0,0.0
12885,4531.0,2327.0,2204.0,881.8,1142.2,1508.0,4154.0,0.0,148.0
